country_code,Country Name,dac_category_name,dac_sector_name,fiscal_year,constant_amount,latitude,longitude,2018
AFG,Afghanistan,Humanitarian,Emergency Response,2018,8155004,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,8155004,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,8154907,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,8008948,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,7950096,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,7292058,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,7267559,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,6979037,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,6820766,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Post-Secondary Education,2018,6512935,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,6512212,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,6471137,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,6237692,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2018,6116389,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,6116389,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,6116389,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,6112314,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,6014449,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,6009066,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,5971905,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,5878161,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5663158,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5532218,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5488803,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5310497,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5284280,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5284280,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,5200402,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,5102363,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,4972335,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,4918292,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,4791171,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,4761133,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,4587292,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,4485352,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,4385124,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,4352960,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,4329770,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,4270691,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,4153372,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,4148630,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,4136058,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,4133856,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,4130635,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,4123065,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,4032870,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,3938234,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,3914073,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,3646391,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,3567893,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,3567893,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,3544870,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,3522593,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,3465954,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,3460986,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,3364014,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,3275994,33.93911,67.709953,37172386
AFG,Afghanistan,Other,Other Multisector,2018,3163436,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2018,3058194,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,3058194,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,3058194,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,3058194,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,3058194,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,3006410,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,2944011,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,2853106,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,2728533,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,2719244,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,2718806,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,2573543,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2018,2555245,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,2446555,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,2417916,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,2365947,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,2365947,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,2343694,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,2333203,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,2296318,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,2280098,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Post-Secondary Education,2018,2241758,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,2201601,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,2163405,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,2038796,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,2038796,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,2038796,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2018,2038796,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,2025476,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,1963017,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Transport and Storage,2018,1960559,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,1957520,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,1957503,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,1956308,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,1885962,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1843832,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1842119,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1809432,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1736403,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,1679968,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2018,1663772,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,1636444,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,1631036,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Post-Secondary Education,2018,1557458,33.93911,67.709953,37172386
AFG,Afghanistan,Other,General Environmental Protection,2018,1481850,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,1464596,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,1385743,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,1381849,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,1369839,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2018,1356460,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2018,1356460,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,1325218,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,1319711,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,1299733,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,1282736,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1261917,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,1242514,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,1228396,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1195251,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1168148,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,1150789,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2018,1121027,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1112942,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,1104908,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2018,1074209,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,1041243,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,1019398,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Post-Secondary Education,2018,974657,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,972753,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Transport and Storage,2018,970722,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,917458,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,871693,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,871693,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,866488,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,866488,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,815518,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,800737,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2018,795131,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,741861,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,737713,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,713579,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,699489,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,698421,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,682997,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,669985,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,659590,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,659590,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2018,657032,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,655070,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,634855,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,633159,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2018,618958,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,611639,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,611639,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,603656,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2018,601012,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,578117,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,560666,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,553236,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,549570,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,548757,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,545530,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,528872,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,519531,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,509699,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,486072,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,473001,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,473001,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,464296,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,450794,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,450794,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,432265,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2018,429278,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2018,426709,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,405092,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,374068,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,350895,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Transport and Storage,2018,347749,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,345231,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,322567,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,317652,33.93911,67.709953,37172386
AFG,Afghanistan,Other,Other Multisector,2018,317346,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,315601,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,315601,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,307857,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2018,306494,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,301302,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,294019,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,276136,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,275147,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,265044,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Post-Secondary Education,2018,258422,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,254850,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,254850,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,254850,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Post-Secondary Education,2018,249246,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,244543,33.93911,67.709953,37172386
AFG,Afghanistan,Other,General Environmental Protection,2018,243222,33.93911,67.709953,37172386
AFG,Afghanistan,Other,General Environmental Protection,2018,243222,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,232909,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,229365,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,228887,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,208746,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,204748,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2018,203880,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,Basic Health,2018,203880,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,203880,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,193267,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,192924,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,183337,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,183337,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,180744,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2018,179247,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,172984,33.93911,67.709953,37172386
AFG,Afghanistan,Other,Other Multisector,2018,171872,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,164831,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,164831,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,153760,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,153311,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,146563,33.93911,67.709953,37172386
AFG,Afghanistan,Other,Other Multisector,2018,146561,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,143908,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,HIV/AIDS,2018,143908,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,116468,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,109264,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,95724,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,94082,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,91746,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,80383,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2018,79514,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,78232,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2018,78232,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,76523,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,74750,33.93911,67.709953,37172386
AFG,Afghanistan,Administrative Costs,Operating Expenses,2018,67497,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,61546,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,52935,33.93911,67.709953,37172386
AFG,Afghanistan,Other,Other Multisector,2018,50521,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,44995,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2018,44995,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,32063,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,31281,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,31202,33.93911,67.709953,37172386
AFG,Afghanistan,Other,Other Multisector,2018,29312,33.93911,67.709953,37172386
AFG,Afghanistan,Commodity Assistance,Developmental Food Aid/Food Security Assistance,2018,27498,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Emergency Response,2018,24036,33.93911,67.709953,37172386
AFG,Afghanistan,Economic Growth,Business and Other Services,2018,22915,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,20388,33.93911,67.709953,37172386
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2018,19158,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,17038,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,16562,33.93911,67.709953,37172386
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2018,15870,33.93911,67.709953,37172386
AFG,Afghanistan,Agriculture,Agriculture,2018,10523,33.93911,67.709953,37172386
AFG,Afghanistan,Education,Basic Education,2018,10272,33.93911,67.709953,37172386
AFG,Afghanistan,Infrastructure,Energy,2018,8757,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,7940,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,7940,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,Government and Civil Society,2018,6102,33.93911,67.709953,37172386
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2018,6065,33.93911,67.709953,37172386
