country_code,Country Name,dac_category_name,dac_sector_name,fiscal_year,constant_amount,latitude,longitude,2019
AFG,Afghanistan,Infrastructure,Energy,2019,8000000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,7725580,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Secondary Education,2019,7597647,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,7221841,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,7035705,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,6734618,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,6729632,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,6517526,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,6412390,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Secondary Education,2019,6300000,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,6295589,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Secondary Education,2019,6238293,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,6048906,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,6017062,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,6000000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,6000000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,6000000,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,5901838,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,5772637,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,5736648,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,5506341,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,5000000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,4794979,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,4692887,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,4679883,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,4597702,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,4563181,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,4500000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,4476522,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,4331160,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,4301680,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,4135172,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,4070924,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,4000000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,4000000,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2019,3991565,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,3925504,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,3832036,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,3751336,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,3620000,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,3608555,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,3608555,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,3523129,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,3434351,33.93911,67.709953,38041754
AFG,Afghanistan,Education,"Education, Level Unspecified",2019,3300000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,3220000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,3214026,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,2898809,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Transport and Storage,2019,2837866,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,2813643,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,2762720,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2734897,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2680190,33.93911,67.709953,38041754
AFG,Afghanistan,Other,General Environmental Protection,2019,2630000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,2600000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,2564184,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,2522283,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,2516344,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2514402,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2368062,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2330000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2330000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,2276587,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,2200000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,2183472,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,2121295,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,2121253,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Secondary Education,2019,2100000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,2100000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,2098717,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,2094113,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,2092896,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,2070849,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,2047850,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,2035000,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,2008233,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,2000000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2019,1950000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,1888684,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,1863214,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1846479,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,1844807,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,1775000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,1726283,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1712720,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2019,1632112,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,1611000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,1600000,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Transport and Storage,2019,1566210,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1560558,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1556000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1556000,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,1528899,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2019,1526717,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,1500000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,1500000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1465608,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,1461186,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2019,1458486,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,1454873,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,1447146,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1402964,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,1391445,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,1391445,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1378802,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,1300000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,1263793,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,1202550,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,1200000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,1171301,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Business and Other Services,2019,1140834,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1102622,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,1043761,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,1024825,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1024515,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,1000000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,1000000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1000000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,998705,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,988253,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,957709,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Transport and Storage,2019,952249,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,863450,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,860425,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,850000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,850000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,804263,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,800000,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,787013,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,771990,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,760259,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,700000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,700000,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2019,686178,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,663225,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,663225,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,600000,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,585000,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,573034,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,567330,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,567330,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,541613,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,540877,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,527007,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,500000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2019,500000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,439509,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2019,432276,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,371669,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2019,361411,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,340706,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,338984,33.93911,67.709953,38041754
AFG,Afghanistan,Other,Other Multisector,2019,288972,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,269544,33.93911,67.709953,38041754
AFG,Afghanistan,Education,"Education, Level Unspecified",2019,200000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,HIV/AIDS,2019,200000,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,188030,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,175000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,175000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,167480,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,151103,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,150834,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,143778,33.93911,67.709953,38041754
AFG,Afghanistan,Other,General Environmental Protection,2019,137003,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Business and Other Services,2019,127101,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,126115,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,119682,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,114000,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Business and Other Services,2019,113358,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2019,101790,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,101269,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,100000,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,99426,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,97536,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,94828,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,82799,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,78733,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,77692,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2019,76839,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,71910,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,70000,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Business and Other Services,2019,69554,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2019,58488,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2019,46922,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,45758,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,42027,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,37248,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,33932,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,HIV/AIDS,2019,30605,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Transport and Storage,2019,30489,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,27023,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,16672,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,15714,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2019,14999,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,13257,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Post-Secondary Education,2019,13013,33.93911,67.709953,38041754
AFG,Afghanistan,Other,Other Multisector,2019,10000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,7556,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,6046,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,3484,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1650,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,345,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2019,42,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,30,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,1,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,-5,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-239,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-339,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2019,-362,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-563,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2019,-1889,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,-1934,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-1978,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-2834,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-2865,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-3696,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Basic Health,2019,-4402,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-4756,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,-4783,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,-6276,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,-6276,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2019,-6952,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2019,-8027,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-8450,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-11091,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-11841,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,-14405,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-14924,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,-16943,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-17739,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-17785,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,-18876,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-21694,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2019,-23022,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-25679,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Transport and Storage,2019,-29663,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,-30356,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,-32242,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-38549,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,-52602,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,-62748,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,-76183,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-95077,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,-117000,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2019,-126115,33.93911,67.709953,38041754
AFG,Afghanistan,Other,Other Multisector,2019,-141916,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,-151198,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,-162014,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-175955,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,-179516,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Operating Expenses,2019,-179526,33.93911,67.709953,38041754
AFG,Afghanistan,Education,Basic Education,2019,-187000,33.93911,67.709953,38041754
AFG,Afghanistan,Agriculture,Agriculture,2019,-218168,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-235301,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-324853,33.93911,67.709953,38041754
AFG,Afghanistan,Governance,Government and Civil Society,2019,-375147,33.93911,67.709953,38041754
AFG,Afghanistan,Humanitarian,Emergency Response,2019,-544708,33.93911,67.709953,38041754
AFG,Afghanistan,Economic Growth,Business and Other Services,2019,-614957,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,-622774,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2019,-861350,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,-1087545,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Energy,2019,-1093724,33.93911,67.709953,38041754
AFG,Afghanistan,Infrastructure,Transport and Storage,2019,-1525789,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,-1915381,33.93911,67.709953,38041754
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2019,-2495229,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,-2708080,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,-3163212,33.93911,67.709953,38041754
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2019,-5447045,33.93911,67.709953,38041754
JOR,Jordan,Humanitarian,Emergency Response,2019,20150268,30.585164,36.238414,10101694
