country_code,Country Name,dac_category_name,dac_sector_name,fiscal_year,constant_amount,latitude,longitude,2016
AFG,Afghanistan,Governance,Government and Civil Society,2016,19280217,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,18983640,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,18983640,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,18047956,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,18047956,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,18047956,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,16966891,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,16661711,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,15075352,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Energy,2016,14645378,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,13919706,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,12444715,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,12175775,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,11535549,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2016,11054560,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2016,11054560,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,10999331,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,10856203,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2016,10616445,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,10616445,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2016,10616445,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,10616445,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,10563363,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,10201926,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,10075987,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2016,9979458,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,9814704,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,9767946,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2016,9724723,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,9283557,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,9213599,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,9186668,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,8913470,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,8911726,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,8882554,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,8861147,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,8667266,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Industry,2016,8610123,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2016,8493156,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Basic Health,2016,8493156,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,8386991,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,8223657,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,8121580,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,8008983,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Operating Expenses,2016,7874135,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,7830910,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,7721381,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,7566837,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,7431511,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,7422270,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,7342491,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2016,7294046,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,7260984,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,7181654,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,7181654,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,6971585,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,6852085,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,6794525,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,6655100,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,6655100,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,6643683,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,6641110,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,6458762,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,6357960,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,6151268,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2016,6075633,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,5991707,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Business and Other Services,2016,5892127,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,5825741,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,5811552,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,5414387,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,5361305,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Energy,2016,5347151,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,5308222,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,5308222,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,5308222,33.93911,67.709953,35383128
AFG,Afghanistan,Education,"Education, Level Unspecified",2016,5308222,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Energy,2016,5308222,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,5308222,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,5271437,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,5271437,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2016,5202058,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Energy,2016,5170938,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,5091006,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,5007931,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,4671236,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,4459019,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2016,4458907,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Trade Policy and Regulations,2016,4458907,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,4444908,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,4405825,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,4352742,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,4352742,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,4299479,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,4276310,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,4276310,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,4246578,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,4246578,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,4142522,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,3917340,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,3917340,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,3715756,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,3715756,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,3711213,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Operating Expenses,2016,3674923,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,3504095,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,3260864,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,3184918,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,3146473,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,3137950,33.93911,67.709953,35383128
AFG,Afghanistan,Other,Other Multisector,2016,3135847,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,3126020,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2998255,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2986701,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Business and Other Services,2016,2929089,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2926517,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2926517,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2926428,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2926428,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2905725,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2877337,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Basic Health,2016,2760856,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2016,2752844,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2720612,33.93911,67.709953,35383128
AFG,Afghanistan,Other,Other Multisector,2016,2719890,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,2696577,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Business and Other Services,2016,2684320,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,2641206,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,2623764,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,2515243,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,2493744,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2481675,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2478589,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,2468465,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2440792,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2440792,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2408526,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,2377647,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2016,2348310,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2336063,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,2318712,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,2305143,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2290490,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,2279282,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2229453,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,2211093,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,2191326,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,2189176,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2188618,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,2176046,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,2131043,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,2126803,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2123289,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2123289,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,2123289,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,2123289,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,2123047,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,2067569,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,2051910,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,2017735,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,2003716,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1979016,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1927878,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1917560,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1910960,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1910960,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,1866849,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1821004,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1815412,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2016,1807009,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1794179,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,1792559,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Business and Other Services,2016,1771980,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1714556,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1714556,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1705566,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1703281,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1703281,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,1652332,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1632035,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1600499,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1592467,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1592467,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1592467,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1590520,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2016,1558225,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,1552156,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Banking and Financial Services,2016,1523368,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1513132,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1502787,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1489754,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Other Social Infrastructure and Services,2016,1477908,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,1430816,33.93911,67.709953,35383128
AFG,Afghanistan,Other,Other Multisector,2016,1405954,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Transport and Storage,2016,1385553,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Industry,2016,1384379,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1380138,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Program Design and Learning,2016,1380005,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Disaster Prevention and Preparedness,2016,1379814,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1371426,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1369074,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1365863,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1365753,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1351355,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1345634,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1327056,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1327056,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1322949,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1280543,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1280543,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1279174,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,1274423,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Business and Other Services,2016,1247432,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,1234028,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,1228443,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1217672,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1217672,33.93911,67.709953,35383128
AFG,Afghanistan,Economic Growth,Business and Other Services,2016,1212870,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1203073,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,1199662,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Energy,2016,1183856,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1175240,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1175240,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1122390,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1119010,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1104994,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1099035,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1071744,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1067424,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1062252,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Basic Health,2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Operating Expenses,2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1061644,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,1053006,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,1052610,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,1047031,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1044658,33.93911,67.709953,35383128
AFG,Afghanistan,Other,Other Multisector,2016,1044033,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,1035103,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Post-Secondary Education,2016,1017855,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,1012523,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Basic Health,2016,1008562,33.93911,67.709953,35383128
AFG,Afghanistan,Agriculture,Agriculture,2016,1004457,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,995292,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,995292,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,989061,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,Water Supply and Sanitation,2016,952536,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,926761,33.93911,67.709953,35383128
AFG,Afghanistan,Infrastructure,Energy,2016,916934,33.93911,67.709953,35383128
AFG,Afghanistan,Humanitarian,Emergency Response,2016,905814,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,854168,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,849316,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,846277,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,841792,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,828745,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Maternal and Child Health, Family Planning",2016,812293,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,807949,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,807949,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Health, General",2016,801708,33.93911,67.709953,35383128
AFG,Afghanistan,Health and Population,"Health, General",2016,801708,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,800568,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,796233,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,796233,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,785883,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,"Conflict, Peace, and Security",2016,783494,33.93911,67.709953,35383128
AFG,Afghanistan,Education,Basic Education,2016,777720,33.93911,67.709953,35383128
AFG,Afghanistan,Administrative Costs,Administration and Oversight,2016,772877,33.93911,67.709953,35383128
AFG,Afghanistan,Governance,Government and Civil Society,2016,770276,33.93911,67.709953,35383128
